geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone
290247,en,AS,Asia,BH,Bahrain,17,Northern,,,"Madinat Hamad",,Asia/Bahrain
290260,en,AS,Asia,BH,Bahrain,,,,,Dumistan,,Asia/Bahrain
290286,en,AS,Asia,BH,Bahrain,,,,,Barbar,,Asia/Bahrain
290291,en,AS,Asia,BH,Bahrain,,,,,,,Asia/Bahrain
290299,en,AS,Asia,BH,Bahrain,14,"Southern Governorate",,,"Oil City",,Asia/Bahrain
290306,en,AS,Asia,BH,Bahrain,,,,,"Ash Shakhurah",,Asia/Bahrain
290319,en,AS,Asia,BH,Bahrain,14,"Southern Governorate",,,"An Nuwaydirat",,Asia/Bahrain
290332,en,AS,Asia,BH,Bahrain,15,Muharraq,,,"Al Muharraq",,Asia/Bahrain
290340,en,AS,Asia,BH,Bahrain,13,Manama,,,Manama,,Asia/Bahrain
290351,en,AS,Asia,BH,Bahrain,17,Northern,,,"Al Jasrah",,Asia/Bahrain
290352,en,AS,Asia,BH,Bahrain,,,,,"Al Janabiyah",,Asia/Bahrain
290359,en,AS,Asia,BH,Bahrain,,,,,"Al Hamalah",,Asia/Bahrain
290363,en,AS,Asia,BH,Bahrain,15,Muharraq,,,"Al Hadd",,Asia/Bahrain
290368,en,AS,Asia,BH,Bahrain,,,,,"Al Budayyi`",,Asia/Bahrain
290557,en,AS,Asia,AE,"United Arab Emirates",,,,,,,Asia/Dubai
290594,en,AS,Asia,AE,"United Arab Emirates",UQ,"Umm al Qaywayn",,,"Umm al-Quwain",,Asia/Dubai
291074,en,AS,Asia,AE,"United Arab Emirates",RK,"Ra's al Khaymah",,,"Ras al-Khaimah",,Asia/Dubai
291763,en,AS,Asia,AE,"United Arab Emirates",SH,"Ash Shariqah",,,Kalba,,Asia/Dubai
291794,en,AS,Asia,AE,"United Arab Emirates",RK,"Ra's al Khaymah",,,"Al Jazirah al Hamra'",,Asia/Dubai
292223,en,AS,Asia,AE,"United Arab Emirates",DU,Dubai,,,Dubai,,Asia/Dubai
292261,en,AS,Asia,AE,"United Arab Emirates",DU,Dubai,,,Dayrah,,Asia/Dubai
292672,en,AS,Asia,AE,"United Arab Emirates",SH,"Ash Shariqah",,,Sharjah,,Asia/Dubai
292878,en,AS,Asia,AE,"United Arab Emirates",FU,"Al Fujayrah",,,Fujairah,,Asia/Dubai
292913,en,AS,Asia,AE,"United Arab Emirates",AZ,"Abu Dhabi",,,"Al Ain",,Asia/Dubai
292932,en,AS,Asia,AE,"United Arab Emirates",AJ,Ajman,,,Ajman,,Asia/Dubai
292953,en,AS,Asia,AE,"United Arab Emirates",SH,"Ash Shariqah",,,"Adh Dhayd",,Asia/Dubai
292968,en,AS,Asia,AE,"United Arab Emirates",AZ,"Abu Dhabi",,,"Abu Dhabi",,Asia/Dubai
293009,en,AS,Asia,IL,Israel,D,"Southern District",,,"Be'er Toviyya",,Asia/Jerusalem
293014,en,AS,Asia,IL,Israel,M,"Central District",,,"Zur Moshe",,Asia/Jerusalem
293020,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Zur Hadassa",,Asia/Jerusalem
293038,en,AS,Asia,IL,Israel,M,"Central District",,,Zofit,,Asia/Jerusalem
293057,en,AS,Asia,IL,Israel,Z,"Northern District",,,Zippori,,Asia/Jerusalem
293080,en,AS,Asia,IL,Israel,HA,Haifa,,,Zerufa,,Asia/Jerusalem
293100,en,AS,Asia,IL,Israel,Z,"Northern District",,,Safed,,Asia/Jerusalem
293198,en,AS,Asia,IL,Israel,JM,Jerusalem,,,,,Asia/Jerusalem
293203,en,AS,Asia,IL,Israel,D,"Southern District",,,Yeroham,,Asia/Jerusalem
293207,en,AS,Asia,IL,Israel,M,"Central District",,,Yehud,,Asia/Jerusalem
293214,en,AS,Asia,IL,Israel,M,"Central District",,,Yedidya,,Asia/Jerusalem
293222,en,AS,Asia,IL,Israel,M,"Central District",,,Yavne,,Asia/Jerusalem
293228,en,AS,Asia,IL,Israel,M,"Central District",,,Yashresh,,Asia/Jerusalem
293231,en,AS,Asia,IL,Israel,M,"Central District",,,Yarhiv,,Asia/Jerusalem
293233,en,AS,Asia,IL,Israel,M,"Central District",,,Yaqum,,Asia/Jerusalem
293248,en,AS,Asia,IL,Israel,HA,Haifa,,,Yagur,,Asia/Jerusalem
293253,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,Jaffa,,Asia/Jerusalem
293257,en,AS,Asia,IL,Israel,D,"Southern District",,,"Yad Natan",,Asia/Jerusalem
293259,en,AS,Asia,IL,Israel,M,"Central District",,,"Yad Hanna",,Asia/Jerusalem
293262,en,AS,Asia,IL,Israel,M,"Central District",,,"Yad Binyamin",,Asia/Jerusalem
293279,en,AS,Asia,IL,Israel,D,"Southern District",,,Urim,,Asia/Jerusalem
293291,en,AS,Asia,IL,Israel,M,"Central District",,,Udim,,Asia/Jerusalem
293303,en,AS,Asia,IL,Israel,JM,Jerusalem,,,Tirosh,,Asia/Jerusalem
293305,en,AS,Asia,IL,Israel,M,"Central District",,,"Tirat Yehuda",,Asia/Jerusalem
293308,en,AS,Asia,IL,Israel,HA,Haifa,,,"Tirat Karmel",,Asia/Jerusalem
293310,en,AS,Asia,IL,Israel,Z,"Northern District",,,Timrat,,Asia/Jerusalem
293317,en,AS,Asia,IL,Israel,D,"Southern District",,,Timmorim,,Asia/Jerusalem
293322,en,AS,Asia,IL,Israel,Z,"Northern District",,,Tiberias,,Asia/Jerusalem
293334,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Tel Yosef",,Asia/Jerusalem
293354,en,AS,Asia,IL,Israel,M,"Central District",,,"Tel Mond",,Asia/Jerusalem
293396,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,,,Asia/Jerusalem
293397,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Tel Aviv",,Asia/Jerusalem
293426,en,AS,Asia,IL,Israel,Z,"Northern District",,,Tamra,,Asia/Jerusalem
293431,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Tal Shahar",,Asia/Jerusalem
293436,en,AS,Asia,IL,Israel,M,"Central District",,,"Talme Menashe",,Asia/Jerusalem
293455,en,AS,Asia,IL,Israel,M,"Central District",,,Sitriyya,,Asia/Jerusalem
293475,en,AS,Asia,IL,Israel,D,"Southern District",,,Shoval,,Asia/Jerusalem
293476,en,AS,Asia,IL,Israel,JM,Jerusalem,,,Shoresh,,Asia/Jerusalem
293538,en,AS,Asia,IL,Israel,M,"Central District",,,Shefayim,,Asia/Jerusalem
293548,en,AS,Asia,IL,Israel,Z,"Northern District",,,Sharona,,Asia/Jerusalem
293558,en,AS,Asia,IL,Israel,Z,"Northern District",,,Shamir,,Asia/Jerusalem
293576,en,AS,Asia,IL,Israel,D,"Southern District",,,Shafir,,Asia/Jerusalem
293604,en,AS,Asia,IL,Israel,D,"Southern District",,,Segula,,Asia/Jerusalem
293616,en,AS,Asia,IL,Israel,M,"Central District",,,"Sde Warburg",,Asia/Jerusalem
293619,en,AS,Asia,IL,Israel,D,"Southern District",,,Sderot,,Asia/Jerusalem
293633,en,AS,Asia,IL,Israel,M,"Central District",,,Savyon,,Asia/Jerusalem
293655,en,AS,Asia,IL,Israel,Z,"Northern District",,,Sakhnin,,Asia/Jerusalem
293672,en,AS,Asia,IL,Israel,D,"Southern District",,,Sa`ad,,Asia/Jerusalem
293688,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Rosh Pinna",,Asia/Jerusalem
293701,en,AS,Asia,IL,Israel,M,"Central District",,,Rishpon,,Asia/Jerusalem
293703,en,AS,Asia,IL,Israel,M,"Central District",,,"Rishon LeZion",,Asia/Jerusalem
293711,en,AS,Asia,IL,Israel,D,"Southern District",,,Revivim,,Asia/Jerusalem
293712,en,AS,Asia,IL,Israel,D,"Southern District",,,Revadim,,Asia/Jerusalem
293725,en,AS,Asia,IL,Israel,M,"Central District",,,Rehovot,,Asia/Jerusalem
293766,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Ram On",,Asia/Jerusalem
293768,en,AS,Asia,IL,Israel,M,"Central District",,,Ramla,,Asia/Jerusalem
293773,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Ramat Yishay",,Asia/Jerusalem
293781,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Ramat HaShofet",,Asia/Jerusalem
293783,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Ramat HaSharon",,Asia/Jerusalem
293785,en,AS,Asia,IL,Israel,M,"Central District",,,"Ramat HaKovesh",,Asia/Jerusalem
293788,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Ramat Gan",,Asia/Jerusalem
293791,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Ramat Dawid",,Asia/Jerusalem
293807,en,AS,Asia,IL,Israel,M,"Central District",,,Ra'anana,,Asia/Jerusalem
293822,en,AS,Asia,IL,Israel,HA,Haifa,,,"Qiryat Yam",,Asia/Jerusalem
293823,en,AS,Asia,IL,Israel,HA,Haifa,,,"Qiryat Tiv`on",,Asia/Jerusalem
293831,en,AS,Asia,IL,Israel,HA,Haifa,,,"Qiryat Mozqin",,Asia/Jerusalem
293842,en,AS,Asia,IL,Israel,D,"Southern District",,,"Qiryat Gat",,Asia/Jerusalem
293844,en,AS,Asia,IL,Israel,HA,Haifa,,,"Qiryat Bialik",,Asia/Jerusalem
293845,en,AS,Asia,IL,Israel,HA,Haifa,,,"Qiryat Ata",,Asia/Jerusalem
293852,en,AS,Asia,IL,Israel,M,"Central District",,,Qidron,,Asia/Jerusalem
293857,en,AS,Asia,IL,Israel,M,"Central District",,,"Qevuzat Yavne",,Asia/Jerusalem
293898,en,AS,Asia,IL,Israel,M,"Central District",,,Kadima,,Asia/Jerusalem
293917,en,AS,Asia,IL,Israel,M,"Central District",,,"Nefat Petah Tiqwa",,Asia/Jerusalem
293918,en,AS,Asia,IL,Israel,M,"Central District",,,"Petah Tikwah",,Asia/Jerusalem
293942,en,AS,Asia,IL,Israel,M,"Central District",,,Pardesiyya,,Asia/Jerusalem
293943,en,AS,Asia,IL,Israel,HA,Haifa,,,"Pardes Hanna Karkur",,Asia/Jerusalem
293962,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Or Yehuda",,Asia/Jerusalem
293965,en,AS,Asia,IL,Israel,D,"Southern District",,,"Or HaNer",,Asia/Jerusalem
293969,en,AS,Asia,IL,Israel,HA,Haifa,,,"Or `Aqiva",,Asia/Jerusalem
293977,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Qiryat Ono",,Asia/Jerusalem
293978,en,AS,Asia,IL,Israel,M,"Central District",,,Omez,,Asia/Jerusalem
293992,en,AS,Asia,IL,Israel,D,"Southern District",,,Ofaqim,,Asia/Jerusalem
294003,en,AS,Asia,IL,Israel,M,"Central District",,,Nordiyya,,Asia/Jerusalem
294021,en,AS,Asia,IL,Israel,M,"Central District",,,"Nir Zevi",,Asia/Jerusalem
294026,en,AS,Asia,IL,Israel,D,"Southern District",,,"Nir Moshe",,Asia/Jerusalem
294033,en,AS,Asia,IL,Israel,D,"Southern District",,,"Nir Banim",,Asia/Jerusalem
294044,en,AS,Asia,IL,Israel,M,"Central District",,,"Newe Yamin",,Asia/Jerusalem
294045,en,AS,Asia,IL,Israel,HA,Haifa,,,"Newe Yam",,Asia/Jerusalem
294068,en,AS,Asia,IL,Israel,D,"Southern District",,,Netivot,,Asia/Jerusalem
294071,en,AS,Asia,IL,Israel,M,"Central District",,,Netanya,,Asia/Jerusalem
294074,en,AS,Asia,IL,Israel,M,"Central District",,,"Ness Ziona",,Asia/Jerusalem
294078,en,AS,Asia,IL,Israel,HA,Haifa,,,Nesher,,Asia/Jerusalem
294079,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Nes Harim",,Asia/Jerusalem
294089,en,AS,Asia,IL,Israel,Z,"Northern District",,,Nein,,Asia/Jerusalem
294092,en,AS,Asia,IL,Israel,D,"Southern District",,,Nehora,,Asia/Jerusalem
294093,en,AS,Asia,IL,Israel,M,"Central District",,,Nehalim,,Asia/Jerusalem
294095,en,AS,Asia,IL,Israel,D,"Southern District",,,Negba,,Asia/Jerusalem
294097,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Nazerat `Illit",,Asia/Jerusalem
294098,en,AS,Asia,IL,Israel,Z,"Northern District",,,Nazareth,,Asia/Jerusalem
294117,en,AS,Asia,IL,Israel,Z,"Northern District",,,Nahariya,,Asia/Jerusalem
294127,en,AS,Asia,IL,Israel,Z,"Northern District",,,Nahalal,,Asia/Jerusalem
294147,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Moza `Illit",,Asia/Jerusalem
294159,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,Moledet,,Asia/Jerusalem
294177,en,AS,Asia,IL,Israel,M,"Central District",,,Mishmeret,,Asia/Jerusalem
294179,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Mishmar HaYarden",,Asia/Jerusalem
294184,en,AS,Asia,IL,Israel,D,"Southern District",,,"Mishmar HaNegev",,Asia/Jerusalem
294186,en,AS,Asia,IL,Israel,M,"Central District",,,"Mishmar Dawid",,Asia/Jerusalem
294214,en,AS,Asia,IL,Israel,Z,"Northern District",,,Migdal,,Asia/Jerusalem
294244,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Mevo Betar",,Asia/Jerusalem
294245,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Mevasseret Ziyyon",,Asia/Jerusalem
294251,en,AS,Asia,IL,Israel,Z,"Northern District",,,Mesillot,,Asia/Jerusalem
294252,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Mesillat Ziyyon",,Asia/Jerusalem
294260,en,AS,Asia,IL,Israel,Z,"Northern District",,,Merhavya,,Asia/Jerusalem
294285,en,AS,Asia,IL,Israel,Z,"Northern District",,,Megiddo,,Asia/Jerusalem
294286,en,AS,Asia,IL,Israel,HA,Haifa,,,Megadim,,Asia/Jerusalem
294302,en,AS,Asia,IL,Israel,M,"Central District",,,Mazliah,,Asia/Jerusalem
294303,en,AS,Asia,IL,Israel,M,"Central District",,,"Mazkeret Batya",,Asia/Jerusalem
294384,en,AS,Asia,IL,Israel,Z,"Northern District",,,Mahanayim,,Asia/Jerusalem
294387,en,AS,Asia,IL,Israel,Z,"Northern District",,,Maghar,,Asia/Jerusalem
294389,en,AS,Asia,IL,Israel,D,"Southern District",,,Magen,,Asia/Jerusalem
294410,en,AS,Asia,IL,Israel,HA,Haifa,,,"Ma`agan Mikha'el",,Asia/Jerusalem
294421,en,AS,Asia,IL,Israel,M,"Central District",,,Lod,,Asia/Jerusalem
294422,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Li On",,Asia/Jerusalem
294423,en,AS,Asia,IL,Israel,Z,"Northern District",,,Liman,,Asia/Jerusalem
294434,en,AS,Asia,IL,Israel,D,"Southern District",,,Lakhish,,Asia/Jerusalem
294437,en,AS,Asia,IL,Israel,D,"Southern District",,,Lahav,,Asia/Jerusalem
294449,en,AS,Asia,IL,Israel,D,"Southern District",,,"Kokhav Michael Sobell",,Asia/Jerusalem
294461,en,AS,Asia,IL,Israel,Z,"Northern District",,,Kinneret,,Asia/Jerusalem
294462,en,AS,Asia,IL,Israel,Z,"Northern District",,,Kinneret,,Asia/Jerusalem
294482,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Kerem Maharal",,Asia/Jerusalem
294492,en,AS,Asia,IL,Israel,M,"Central District",,,"Kefar Yona",,Asia/Jerusalem
294495,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Kefar Yehezqel",,Asia/Jerusalem
294498,en,AS,Asia,IL,Israel,M,"Central District",,,"Kefar Vitqin",,Asia/Jerusalem
294502,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Kefar Tavor",,Asia/Jerusalem
294505,en,AS,Asia,IL,Israel,M,"Central District",,,"Kefar Sirkin",,Asia/Jerusalem
294514,en,AS,Asia,IL,Israel,M,"Central District",,,"Kfar Saba",,Asia/Jerusalem
294521,en,AS,Asia,IL,Israel,M,"Central District",,,"Kefar Netter",,Asia/Jerusalem
294530,en,AS,Asia,IL,Israel,M,"Central District",,,"Kefar Malal",,Asia/Jerusalem
294533,en,AS,Asia,IL,Israel,M,"Central District",,,"Kfar Hess",,Asia/Jerusalem
294553,en,AS,Asia,IL,Israel,M,"Central District",,,"Kefar Daniyyel",,Asia/Jerusalem
294558,en,AS,Asia,IL,Israel,M,"Central District",,,"Kefar Bilu",,Asia/Jerusalem
294577,en,AS,Asia,IL,Israel,Z,"Northern District",,,Karmi'el,,Asia/Jerusalem
294581,en,AS,Asia,IL,Israel,HA,Haifa,,,Karkur,,Asia/Jerusalem
294615,en,AS,Asia,IL,Israel,Z,"Northern District",,,Kabul,,Asia/Jerusalem
294640,en,AS,Asia,IL,Israel,,,,,,,Asia/Jerusalem
294666,en,AS,Asia,IL,Israel,Z,"Northern District",,,Hurfeish,,Asia/Jerusalem
294674,en,AS,Asia,IL,Israel,M,"Central District",,,Hulda,,Asia/Jerusalem
294680,en,AS,Asia,IL,Israel,Z,"Northern District",,,Hosen,,Asia/Jerusalem
294751,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,Holon,,Asia/Jerusalem
294754,en,AS,Asia,IL,Israel,M,"Central District",,,Hogla,,Asia/Jerusalem
294757,en,AS,Asia,IL,Israel,M,"Central District",,,Hofit,,Asia/Jerusalem
294760,en,AS,Asia,IL,Israel,M,"Central District",,,"Hod HaSharon",,Asia/Jerusalem
294778,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,Herzliya,,Asia/Jerusalem
294781,en,AS,Asia,IL,Israel,M,"Central District",,,Herut,,Asia/Jerusalem
294785,en,AS,Asia,IL,Israel,M,"Central District",,,Hemed,,Asia/Jerusalem
294801,en,AS,Asia,IL,Israel,HA,Haifa,,,Haifa,,Asia/Jerusalem
294807,en,AS,Asia,IL,Israel,D,"Southern District",,,"Hazor Ashdod",,Asia/Jerusalem
294824,en,AS,Asia,IL,Israel,Z,"Northern District",,,,,Asia/Jerusalem
294844,en,AS,Asia,IL,Israel,Z,"Northern District",,,HaSolelim,,Asia/Jerusalem
294881,en,AS,Asia,IL,Israel,M,"Central District",,,Hanni'el,,Asia/Jerusalem
294904,en,AS,Asia,IL,Israel,M,"Central District",,,,,Asia/Jerusalem
294923,en,AS,Asia,IL,Israel,HA,Haifa,,,"Merkaz HaKarmel",,Asia/Jerusalem
294924,en,AS,Asia,IL,Israel,HA,Haifa,,,HaHoterim,,Asia/Jerusalem
294926,en,AS,Asia,IL,Israel,Z,"Northern District",,,HaGosherim,,Asia/Jerusalem
294928,en,AS,Asia,IL,Israel,M,"Central District",,,Hagor,,Asia/Jerusalem
294942,en,AS,Asia,IL,Israel,M,"Central District",,,Hadid,,Asia/Jerusalem
294946,en,AS,Asia,IL,Israel,HA,Haifa,,,Hadera,,Asia/Jerusalem
295002,en,AS,Asia,IL,Israel,Z,"Northern District",,,Ginnosar,,Asia/Jerusalem
295004,en,AS,Asia,IL,Israel,Z,"Northern District",,,Ginnegar,,Asia/Jerusalem
295007,en,AS,Asia,IL,Israel,M,"Central District",,,Gimzo,,Asia/Jerusalem
295011,en,AS,Asia,IL,Israel,D,"Southern District",,,Gilat,,Asia/Jerusalem
295028,en,AS,Asia,IL,Israel,D,"Southern District",,,Gevulot,,Asia/Jerusalem
295035,en,AS,Asia,IL,Israel,Z,"Northern District",,,Gevat,,Asia/Jerusalem
295040,en,AS,Asia,IL,Israel,M,"Central District",,,Ge'ullim,,Asia/Jerusalem
295042,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Gesher HaZiw",,Asia/Jerusalem
295043,en,AS,Asia,IL,Israel,Z,"Northern District",,,Gesher,,Asia/Jerusalem
295047,en,AS,Asia,IL,Israel,D,"Southern District",,,Gerofit,,Asia/Jerusalem
295055,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Gelil Yam",,Asia/Jerusalem
295064,en,AS,Asia,IL,Israel,M,"Central District",,,Gedera,,Asia/Jerusalem
295068,en,AS,Asia,IL,Israel,Z,"Northern District",,,Gazit,,Asia/Jerusalem
295080,en,AS,Asia,IL,Israel,M,"Central District",,,"Gan Yavne",,Asia/Jerusalem
295081,en,AS,Asia,IL,Israel,M,"Central District",,,"Gan Soreq",,Asia/Jerusalem
295082,en,AS,Asia,IL,Israel,HA,Haifa,,,"Gan Shomeron",,Asia/Jerusalem
295086,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,Gannot,,Asia/Jerusalem
295087,en,AS,Asia,IL,Israel,M,"Central District",,,"Ganne Yohanan",,Asia/Jerusalem
295089,en,AS,Asia,IL,Israel,M,"Central District",,,"Ganne Tiqwa",,Asia/Jerusalem
295093,en,AS,Asia,IL,Israel,M,"Central District",,,"Gan HaDarom",,Asia/Jerusalem
295119,en,AS,Asia,IL,Israel,Z,"Northern District",,,`Evron,,Asia/Jerusalem
295122,en,AS,Asia,IL,Israel,M,"Central District",,,"Even Yehuda",,Asia/Jerusalem
295124,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Even Sappir",,Asia/Jerusalem
295130,en,AS,Asia,IL,Israel,M,"Central District",,,"Et Taiyiba",,Asia/Jerusalem
295177,en,AS,Asia,IL,Israel,D,"Southern District",,,Erez,,Asia/Jerusalem
295185,en,AS,Asia,IL,Israel,M,"Central District",,,"Ein Sarid",,Asia/Jerusalem
295207,en,AS,Asia,IL,Israel,D,"Southern District",,,"`En HaShelosha",,Asia/Jerusalem
295226,en,AS,Asia,IL,Israel,M,"Central District",,,`Enat,,Asia/Jerusalem
295228,en,AS,Asia,IL,Israel,D,"Southern District",,,Emunim,,Asia/Jerusalem
295232,en,AS,Asia,IL,Israel,M,"Central District",,,Elyakhin,,Asia/Jerusalem
295256,en,AS,Asia,IL,Israel,Z,"Northern District",,,"El Makr",,Asia/Jerusalem
295277,en,AS,Asia,IL,Israel,D,"Southern District",,,Eilat,,Asia/Jerusalem
295314,en,AS,Asia,IL,Israel,D,"Southern District",,,Dorot,,Asia/Jerusalem
295316,en,AS,Asia,IL,Israel,HA,Haifa,,,Dor,,Asia/Jerusalem
295324,en,AS,Asia,IL,Israel,Z,"Northern District",,,Dishon,,Asia/Jerusalem
295328,en,AS,Asia,IL,Israel,D,"Southern District",,,Dimona,,Asia/Jerusalem
295339,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Deir Hanna",,Asia/Jerusalem
295372,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Bustan HaGalil",,Asia/Jerusalem
295395,en,AS,Asia,IL,Israel,D,"Southern District",,,Bizzaron,,Asia/Jerusalem
295410,en,AS,Asia,IL,Israel,HA,Haifa,,,Binyamina,,Asia/Jerusalem
295432,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Bet Shemesh",,Asia/Jerusalem
295441,en,AS,Asia,IL,Israel,HA,Haifa,,,"Bet Oren",,Asia/Jerusalem
295447,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Bet Neqofa",,Asia/Jerusalem
295448,en,AS,Asia,IL,Israel,M,"Central District",,,"Bet Nehemya",,Asia/Jerusalem
295449,en,AS,Asia,IL,Israel,JM,Jerusalem,,,"Bet Me'ir",,Asia/Jerusalem
295453,en,AS,Asia,IL,Israel,Z,"Northern District",,,"Bet Lehem HaGelilit",,Asia/Jerusalem
295461,en,AS,Asia,IL,Israel,M,"Central District",,,"Bet HaLewi",,Asia/Jerusalem
295475,en,AS,Asia,IL,Israel,M,"Central District",,,"Bet Dagan",,Asia/Jerusalem
295508,en,AS,Asia,IL,Israel,M,"Central District",,,"Ben Shemen",,Asia/Jerusalem
295512,en,AS,Asia,IL,Israel,M,"Central District",,,"Bene Darom",,Asia/Jerusalem
295514,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Bnei Brak",,Asia/Jerusalem
295517,en,AS,Asia,IL,Israel,M,"Central District",,,Benaya,,Asia/Jerusalem
295530,en,AS,Asia,IL,Israel,D,"Southern District",,,Beersheba,,Asia/Jerusalem
295545,en,AS,Asia,IL,Israel,M,"Central District",,,Bazra,,Asia/Jerusalem
295548,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,"Bat Yam",,Asia/Jerusalem
295568,en,AS,Asia,IL,Israel,Z,"Northern District",,,Baraq,,Asia/Jerusalem
295571,en,AS,Asia,IL,Israel,HA,Haifa,,,"Baqa el Gharbiya",,Asia/Jerusalem
295584,en,AS,Asia,IL,Israel,TA,"Tel Aviv",,,Azor,,Asia/Jerusalem
295601,en,AS,Asia,IL,Israel,Z,"Northern District",,,Avital,,Asia/Jerusalem
295605,en,AS,Asia,IL,Israel,D,"Southern District",,,Avigedor,,Asia/Jerusalem
295620,en,AS,Asia,IL,Israel,D,"Southern District",,,Ashqelon,,Asia/Jerusalem
295629,en,AS,Asia,IL,Israel,D,"Southern District",,,Ashdod,,Asia/Jerusalem
295632,en,AS,Asia,IL,Israel,M,"Central District",,,`Aseret,,Asia/Jerusalem
295635,en,AS,Asia,IL,Israel,D,"Southern District",,,`Arugot,,Asia/Jerusalem
295703,en,AS,Asia,IL,Israel,Z,"Northern District",,,`Amir,,Asia/Jerusalem
295721,en,AS,Asia,IL,Israel,Z,"Northern District",,,Acre,,Asia/Jerusalem
295727,en,AS,Asia,IL,Israel,M,"Central District",,,Ahituv,,Asia/Jerusalem
295729,en,AS,Asia,IL,Israel,Z,"Northern District",,,Ahihud,,Asia/Jerusalem
295743,en,AS,Asia,IL,Israel,Z,"Northern District",,,Afiqim,,Asia/Jerusalem
295902,en,AS,Asia,TR,Turkey,44,Malatya,,,Aksaray,,Europe/Istanbul
295914,en,AS,Asia,TR,Turkey,47,Mardin,,,Zeytinli,,Europe/Istanbul
296247,en,AS,Asia,TR,Turkey,21,Diyarbakir,,,Salat,,Europe/Istanbul
296379,en,AS,Asia,TR,Turkey,01,Adana,,,Bahcelievler,,Europe/Istanbul
296560,en,AS,Asia,TR,Turkey,66,Yozgat,,,,,Europe/Istanbul
296562,en,AS,Asia,TR,Turkey,66,Yozgat,,,Yozgat,,Europe/Istanbul
296791,en,AS,Asia,TR,Turkey,44,Malatya,,,Yesilyurt,,Europe/Istanbul
296852,en,AS,Asia,TR,Turkey,31,Hatay,,,Erzin,,Europe/Istanbul
296895,en,AS,Asia,TR,Turkey,66,Yozgat,,,Yerkoy,,Europe/Istanbul
296954,en,AS,Asia,TR,Turkey,06,Ankara,,,Yenimahalle,,Europe/Istanbul
297090,en,AS,Asia,TR,Turkey,09,Aydın,,,Didim,,Europe/Istanbul
297147,en,AS,Asia,TR,Turkey,17,Canakkale,,,Yenice,,Europe/Istanbul
297533,en,AS,Asia,TR,Turkey,07,Antalya,,,Yavuz,,Europe/Istanbul
297564,en,AS,Asia,TR,Turkey,48,"Muğla",,,Yatagan,,Europe/Istanbul
297789,en,AS,Asia,TR,Turkey,32,Isparta,,,Yalvac,,Europe/Istanbul
297906,en,AS,Asia,TR,Turkey,35,Izmir,,,Yaka,,Europe/Istanbul
297925,en,AS,Asia,TR,Turkey,71,Kırıkkale,,,Yahsihan,,Europe/Istanbul
298022,en,AS,Asia,TR,Turkey,48,"Muğla",,,Calardi,,Europe/Istanbul
298033,en,AS,Asia,TR,Turkey,63,"Şanlıurfa",,,"Viranşehir",,Europe/Istanbul
298113,en,AS,Asia,TR,Turkey,65,Van,,,,,Europe/Istanbul
298117,en,AS,Asia,TR,Turkey,65,Van,,,Van,,Europe/Istanbul
298298,en,AS,Asia,TR,Turkey,64,"Uşak",,,,,Europe/Istanbul
298299,en,AS,Asia,TR,Turkey,64,"Uşak",,,"Uşak",,Europe/Istanbul
